ID_REF;MIMAT0005898;MIMAT0005951;MIMAT0019691;MIMAT0027623;MIMAT0027650;ETAT;;
GSM1878683;3.922217105;4.399414172;8.892003267;7.232388007;8.923074356;non-cancer;;
GSM1878684;3.831180624;5.086680172;8.284336393;6.596992387;9.469799453;non-cancer;;
GSM1878685;3.332571897;4.527506647;8.595328527;6.99094127;9.079211126;non-cancer;;
GSM1878686;2.489975815;5.428296558;8.201427153;6.579933301;8.977289029;non-cancer;;
GSM1878687;2.605877652;4.235971134;8.46347429;6.619902136;9.016089142;non-cancer;;
GSM1878688;3.118101991;4.70746017;9.448626727;6.768346118;8.877240449;non-cancer;;
GSM1878689;1.629901174;4.842857916;8.505286925;6.836580554;8.755943696;non-cancer;;
GSM1878690;2.330325566;4.734949879;8.463885075;6.941140756;8.682382341;non-cancer;;
GSM1878691;4.62206044;4.555537744;8.339649601;6.567453729;8.414918106;non-cancer;;
GSM1878692;2.170862085;4.237076957;8.446541935;6.836779163;9.070350177;non-cancer;;
GSM1878693;4.538418772;4.61991606;8.59707472;7.197390107;9.171561608;non-cancer;;
GSM1878694;0.886850384;5.031492888;8.628515134;6.822804374;9.030786929;non-cancer;;
GSM1878695;1.372959455;5.275210375;8.479865249;6.728350939;8.716533387;non-cancer;;
GSM1878696;0.705512115;3.580984378;8.421353036;6.765019021;8.650655083;non-cancer;;
GSM1878697;3.895100475;4.847278635;8.249281877;6.657974831;8.690253907;non-cancer;;
GSM1878698;0.904575761;4.257868554;8.322019171;6.714806053;8.777734649;non-cancer;;
GSM1878699;1.712671063;4.578480082;8.13203093;6.847639281;8.636946042;non-cancer;;
GSM1878700;2.662864929;5.0349547;8.170276919;6.77732124;9.427853195;non-cancer;;
GSM1878701;1.310471576;5.192812453;8.358138571;6.663749152;9.304989086;non-cancer;;
GSM1878702;1.673324694;4.758805596;8.272734954;6.701070748;9.240230887;non-cancer;;
GSM1878703;1.197468731;4.320621076;8.371336435;6.376123751;9.291271414;non-cancer;;
GSM1878704;3.541752308;4.680652738;9.448185066;6.590934969;9.287995182;non-cancer;;
GSM1878705;3.010333084;5.160799635;9.307225016;6.692631451;8.231135181;non-cancer;;
GSM1878706;2.066914099;5.124090295;9.344463574;6.539718592;8.601954658;non-cancer;;
GSM1878707;2.192742346;4.934855937;9.238903965;6.588825481;9.033180956;non-cancer;;
GSM1878708;3.607856361;5.21206519;8.996525134;6.926872665;8.633152256;non-cancer;;
GSM1878709;1.784174139;5.432951141;9.305563472;6.740985548;8.387626881;non-cancer;;
GSM1878710;1.84957138;5.131531869;9.339440652;6.552183907;8.729517093;non-cancer;;
GSM1878711;2.962012683;4.575116789;8.869571708;6.720401325;8.421873378;non-cancer;;
GSM1878712;3.125772248;5.202090461;9.63661164;7.355283105;8.067544951;non-cancer;;
GSM1878713;-0.221622598;4.379242029;9.297846127;6.561117384;8.561778833;non-cancer;;
GSM1878714;2.252180548;4.971070124;9.39608829;6.790144784;8.617057178;non-cancer;;
GSM1878715;0.223992045;5.164132462;9.032314166;6.503699578;8.69015484;non-cancer;;
GSM1878716;-0.430925661;4.650024518;9.158248257;6.243284287;8.536380306;non-cancer;;
GSM1878717;3.362311749;6.043174071;9.501457359;6.810255088;8.53198659;non-cancer;;
GSM1878718;2.754940372;5.222188927;9.157360762;6.570849511;9.034043626;non-cancer;;
GSM1878719;2.432686758;5.382570044;9.178409107;6.277794966;9.613238024;non-cancer;;
GSM1878720;5.155838941;5.016175998;9.245942823;6.429504149;9.309173526;non-cancer;;
GSM1878721;1.002008184;4.720449455;9.22765113;6.332263073;8.327363766;non-cancer;;
GSM1878722;4.308040681;4.64786253;9.597004452;6.924318431;8.115676075;non-cancer;;
GSM1878723;1.306741434;5.475863697;9.277686478;6.528656262;8.536670426;non-cancer;;
GSM1878724;1.813716421;4.828452352;9.316367289;6.425373483;8.655133981;non-cancer;;
GSM1878725;0.848110425;4.362627451;9.437959186;6.431764775;8.93554635;non-cancer;;
GSM1878726;3.580186075;5.411623921;9.270039961;7.240617665;8.902815906;non-cancer;;
GSM1878727;1.964152699;5.062982302;9.36699038;6.754501379;9.075670246;non-cancer;;
GSM1878728;1.824089466;5.236422509;9.191046863;6.6134889;8.987380659;non-cancer;;
GSM1878729;2.128834156;4.68127549;9.40032004;6.398878979;9.466779537;non-cancer;;
GSM1878730;0.668198295;4.777530121;8.975964903;6.170122965;9.23046873;non-cancer;;
GSM1878731;0.833941637;5.294137043;9.005929403;6.383755655;9.358895006;non-cancer;;
GSM1878732;3.230002927;5.588891761;9.395231006;6.897736668;8.758301995;non-cancer;;
GSM1878733;2.178632885;4.693624542;9.351448429;6.569097738;8.467178413;non-cancer;;
GSM1878734;0.927711727;6.631715939;8.997267262;6.520003823;8.678351325;non-cancer;;
GSM1878735;1.523943459;4.797615608;9.289865633;6.812021151;9.078347003;non-cancer;;
GSM1878736;3.002661373;5.107973729;9.304074169;6.730162672;8.898683119;non-cancer;;
GSM1878737;2.899563537;4.149715474;9.698184868;7.296231344;8.879904683;non-cancer;;
GSM1878738;2.123466293;5.14103559;9.797980909;7.038073544;9.282364689;non-cancer;;
GSM1878739;4.718685446;5.34699966;9.368094973;7.295025825;9.67267344;non-cancer;;
GSM1878740;2.14764371;5.222528749;9.496798538;6.87923917;9.003426345;non-cancer;;
GSM1878741;2.166832464;5.187010984;9.320194667;6.612554626;8.378349938;non-cancer;;
GSM1878742;2.68109663;5.282223432;9.692931666;7.041377508;8.980089454;non-cancer;;
GSM1878743;1.20007609;5.969781411;9.467587601;6.67784586;8.762034435;non-cancer;;
GSM1878744;2.299186705;5.089842675;9.011655192;7.453719178;8.970934538;non-cancer;;
GSM1878745;3.08618413;4.989927561;8.947111483;6.805581589;9.345447439;non-cancer;;
GSM1878746;1.998620319;4.780666156;8.586780377;7.008710556;9.095302781;non-cancer;;
GSM1878747;8.099776777;5.976649279;9.461252541;6.720955533;8.832890247;non-cancer;;
GSM1878748;4.083289415;5.898403977;9.456048837;6.883638088;8.861905491;non-cancer;;
GSM1878749;4.191473495;6.363725019;8.750168064;7.643839767;8.415385988;non-cancer;;
GSM1878750;4.49869738;5.750993486;9.096567361;6.650452123;9.401599611;non-cancer;;
GSM1878751;2.921825175;5.171138965;9.386949968;6.870524896;9.425153657;non-cancer;;
GSM1878752;5.358081424;5.88550889;9.240397599;6.689841956;9.143508257;non-cancer;;
GSM1878753;4.506555116;5.493743729;9.166334851;6.363477108;9.56138273;non-cancer;;
GSM1878754;7.783697734;4.815105006;9.408131016;6.592335209;9.66014744;non-cancer;;
GSM1878755;7.24947718;5.260780748;9.580970867;7.010343891;9.129614037;non-cancer;;
GSM1878756;5.959238362;4.904536066;9.304829581;6.572918626;8.610264235;non-cancer;;
GSM1878757;6.429131818;5.476976604;9.339114898;6.785012344;8.701797648;non-cancer;;
GSM1878758;3.348381575;5.032081574;9.477383873;6.95199229;9.335562759;non-cancer;;
GSM1878759;1.931581487;4.990078432;9.343593994;6.584642133;8.455869547;non-cancer;;
GSM1878760;1.694454121;5.633328321;9.346291423;6.508475202;8.61217196;non-cancer;;
GSM1878761;3.790892484;5.407453647;9.369431738;6.57375282;8.950061012;non-cancer;;
GSM1878762;3.392398377;5.206693885;9.460867932;6.856740791;8.91897553;non-cancer;;
GSM1878763;4.91964792;6.220313888;9.691496499;7.497466362;8.749191244;non-cancer;;
GSM1878764;6.532051301;4.965012544;9.479781884;7.088358417;8.72424603;non-cancer;;
GSM1878765;3.090853501;4.946116916;9.333470427;6.64676762;8.154711072;non-cancer;;
GSM1878766;3.726912619;4.713470829;9.661632383;6.9132984;8.811841996;non-cancer;;
GSM1878767;4.046749516;5.54462852;9.780756812;6.376491584;8.426676067;non-cancer;;
GSM1878768;7.053085171;5.100753238;9.462598335;6.90540068;8.718842194;non-cancer;;
GSM1878769;4.342497732;4.575918042;9.273426497;6.743721881;8.617536317;non-cancer;;
GSM1878770;6.153887416;5.301454968;9.723313144;7.207119071;8.823454007;non-cancer;;
GSM1878771;5.958348546;5.003486663;9.31301628;6.423591676;8.608173629;non-cancer;;
GSM1878772;2.284233843;4.482301365;9.276621313;6.502399111;8.434660431;non-cancer;;
GSM1878773;5.787435198;4.653094311;9.004101406;6.698488872;8.771740447;non-cancer;;
GSM1878774;2.602359387;4.368496946;9.195118042;7.061769938;8.529943351;non-cancer;;
GSM1878775;1.95902512;5.327226374;9.710482916;7.065543488;8.959507739;non-cancer;;
GSM1878776;4.572236431;5.399083726;9.288314093;7.487182269;8.62524683;non-cancer;;
GSM1878777;4.704799898;5.473246023;9.136443561;7.380169924;8.933917929;non-cancer;;
GSM1878778;5.124628263;4.935634163;9.381074374;6.990269736;9.136990967;non-cancer;;
GSM1878779;6.07525463;5.288844711;9.280608443;6.97050802;9.108981623;non-cancer;;
GSM1878780;4.757595133;4.873239384;9.284720977;6.798523014;8.902761351;non-cancer;;
GSM1878781;4.095274506;5.082719467;9.14167832;6.401229918;9.218525974;non-cancer;;
GSM1878782;4.760258888;5.044018238;9.008379923;7.017563651;9.327232125;non-cancer;;
GSM1878783;2.132919773;5.176591234;9.028021591;6.523010747;9.317595938;non-cancer;;
GSM1878784;5.489553465;5.654348576;9.638308361;7.578259783;8.925499666;non-cancer;;
GSM1878785;5.441972799;6.249100543;9.444969226;7.870699824;9.380833486;non-cancer;;
GSM1878786;7.270121113;5.29644162;9.441080129;6.861090794;9.082078548;non-cancer;;
GSM1878787;5.004346467;5.551892492;9.294499156;6.724199506;8.762503544;non-cancer;;
GSM1878788;4.16682738;5.028910883;9.102963935;6.70886276;9.009779155;non-cancer;;
GSM1878789;5.130054861;4.678552113;9.189907557;6.831006064;8.438216411;non-cancer;;
GSM1878790;4.451846444;5.334763743;9.426513083;6.727860004;8.710859069;non-cancer;;
GSM1878791;3.072369137;5.597020256;9.293611031;6.559877746;8.635125671;non-cancer;;
GSM1878792;2.964849182;5.351231597;9.343121617;6.628317137;8.61601909;non-cancer;;
GSM1878793;2.433609335;4.591543277;9.302121941;6.599071516;8.570788429;non-cancer;;
GSM1878794;3.689745761;5.168083825;9.656825428;7.015086284;8.877225617;non-cancer;;
GSM1878795;4.137972827;4.912026711;9.695586704;6.669648736;8.651253743;non-cancer;;
GSM1878796;6.981845705;5.056015336;9.4216832;7.013682831;9.133916311;non-cancer;;
GSM1878797;2.499902937;4.752850211;9.431989543;7.178040642;8.447161804;non-cancer;;
GSM1878798;3.649220772;5.41423158;9.401022364;6.727651386;8.515803006;non-cancer;;
GSM1878799;3.546979601;5.715872867;9.280917091;6.495569309;8.623103495;non-cancer;;
GSM1878800;3.315997828;4.618781016;9.285781742;6.620579534;8.645556186;non-cancer;;
GSM1878801;3.039297171;4.787460035;9.101278207;6.480919105;8.721589782;non-cancer;;
GSM1878802;5.770860587;5.591087544;9.221292919;7.014062322;8.799122274;non-cancer;;
GSM1878803;2.816594602;5.976609474;9.254665112;6.460963105;8.769268594;non-cancer;;
GSM1878804;4.154769175;5.334079542;9.02320855;6.835836958;9.260514215;non-cancer;;
GSM1878805;3.612118453;5.422250851;9.013137827;6.533569395;9.353508443;non-cancer;;
GSM1878806;3.756180499;4.865305497;9.149344581;6.952815309;8.537860925;non-cancer;;
GSM1878807;2.689214619;6.001646108;9.111050265;6.463377965;8.451526335;non-cancer;;
GSM1878808;4.160087771;5.357293819;9.034642046;6.691158422;8.573747161;non-cancer;;
GSM1878809;2.957287154;4.904287182;9.245025473;6.842315272;8.651041579;non-cancer;;
GSM1878810;5.489008067;5.55741632;9.305377077;6.830248999;8.949932269;non-cancer;;
GSM1878811;4.977987475;5.907186446;9.382495404;6.778177648;8.688785131;non-cancer;;
GSM1878812;3.142569967;5.425071254;9.582276649;7.20848762;8.983396611;non-cancer;;
GSM1878813;2.886632839;5.47839001;9.584134649;7.015853211;8.838790675;non-cancer;;
GSM1878814;3.136035346;5.628296358;9.485883808;6.686936209;8.956498293;non-cancer;;
GSM1878815;5.728771637;5.04943419;9.991094099;6.362559496;9.205155881;non-cancer;;
GSM1878816;5.329122688;5.015932709;10.02448132;6.724621843;8.735140775;non-cancer;;
GSM1878817;4.070197993;5.834772536;9.485609091;6.843070498;8.883800123;non-cancer;;
GSM1878818;5.922495122;5.296840327;9.494540152;7.129880219;8.905417749;non-cancer;;
GSM1878819;5.045853256;6.041820756;9.091193387;7.19255187;9.27677545;non-cancer;;
GSM1878820;3.937128268;6.216562999;9.174217054;6.799624013;9.089019122;non-cancer;;
GSM1878821;0.966576303;5.343926758;8.894158058;6.612753441;9.338887992;non-cancer;;
GSM1878822;4.24685578;5.810753905;9.056825636;6.769866804;9.519781289;non-cancer;;
GSM1878823;3.057905933;5.325964848;9.131445002;6.809184118;9.271917267;non-cancer;;
GSM1878824;2.258139644;5.208697433;9.285261783;6.188569329;8.820219308;non-cancer;;
GSM1878825;3.888958214;5.724198827;9.340523049;6.618832211;8.799774941;non-cancer;;
GSM1878826;5.315556156;5.439375881;9.435439057;7.214970943;9.505366454;non-cancer;;
GSM1878827;7.363763066;5.067269472;9.251942516;7.055576289;9.252484949;non-cancer;;
GSM1878828;2.979432511;5.890897251;8.717480231;6.998692;8.933100578;non-cancer;;
GSM1878829;4.954597894;4.983266859;9.496236869;7.374429239;9.273893554;non-cancer;;
GSM1878830;3.129863617;5.322928837;9.329016957;6.892415768;9.143256385;non-cancer;;
GSM1878831;1.916348197;5.773143183;9.354370519;6.61821298;9.022472163;non-cancer;;
GSM1878832;6.423650886;5.26181824;9.582771519;7.214988328;9.23692256;non-cancer;;
GSM1878833;2.701501375;5.160548006;9.254127617;6.368076891;8.470865202;non-cancer;;
GSM1878834;4.54298134;4.988652864;9.43330665;6.598048777;9.320458054;non-cancer;;
GSM1878835;6.777092132;4.916318475;9.396067451;6.887419177;8.771055995;non-cancer;;
GSM1878836;3.871247878;5.362220052;9.103125675;6.490415412;9.084620475;non-cancer;;
GSM1878837;4.219302703;4.820361275;9.079045203;6.388815333;9.097792855;non-cancer;;
GSM1878838;2.543848166;5.649562038;9.153981151;6.651149572;8.537687118;non-cancer;;
GSM1878839;1.303540024;5.331242428;9.03876359;6.946351227;8.697122397;non-cancer;;
GSM1878840;2.589571906;6.042794837;9.136038605;6.516328951;8.760124594;non-cancer;;
GSM1878841;4.394940779;6.153518914;9.271577377;6.808509002;8.922146115;non-cancer;;
GSM1878842;6.853050535;5.246315368;9.292688846;6.994803934;8.852997181;non-cancer;;
GSM1878843;4.022447545;4.721552039;9.687595934;6.61009112;8.40589747;non-cancer;;
GSM1878844;3.996115427;4.636864961;9.179945488;6.550001739;9.061643715;non-cancer;;
GSM1878845;3.208012899;5.28535519;9.222008299;6.578980376;9.307912447;non-cancer;;
GSM1878846;2.909931822;4.795510199;9.434262487;6.735376014;9.37486386;non-cancer;;
GSM1878847;4.640165469;4.787061652;9.200933367;6.647415513;8.87855453;non-cancer;;
GSM1878848;3.328024456;4.841473948;9.417036156;6.35172493;9.495950455;non-cancer;;
GSM1878849;2.574872563;5.680469401;9.052181564;6.126113381;9.32600881;non-cancer;;
GSM1878850;7.062337885;5.345673376;9.805924749;7.127427981;8.882909685;non-cancer;;
GSM1878851;3.898323815;4.558556543;10.01225018;7.008636563;8.86796533;non-cancer;;
GSM1878852;3.558477262;5.235783255;9.47423888;7.047614095;8.65115535;non-cancer;;
GSM1878853;2.449824312;5.269521976;9.375421839;6.271321724;8.542291348;non-cancer;;
GSM1878854;1.806498064;5.814155423;9.579971579;6.509782672;9.067954141;non-cancer;;
GSM1878855;0.22493882;4.726836148;9.457553799;6.483845583;8.768275611;non-cancer;;
GSM1878856;2.988019579;4.903658727;9.564293409;6.43621308;8.6546085;non-cancer;;
GSM1878857;4.781022219;5.364761637;9.584765369;6.700084578;8.565476397;non-cancer;;
GSM1878858;4.262129102;6.366393949;9.451616306;6.956391628;9.180134288;non-cancer;;
GSM1878859;4.441731427;5.128059851;9.313739167;6.2812204;8.450967961;non-cancer;;
GSM1878860;4.163547009;5.068438946;9.344905171;6.506250551;8.537820179;non-cancer;;
GSM1878861;3.366880993;5.223719273;9.36633869;6.680982902;8.42230627;non-cancer;;
GSM1878862;4.733099073;5.175589544;9.192328904;6.35145495;8.529491933;non-cancer;;
GSM1878863;2.974826142;5.247337891;9.816063741;7.200474584;8.192546833;non-cancer;;
GSM1878864;4.183129607;5.235392718;9.50358395;6.728217141;8.93561404;non-cancer;;
GSM1878865;4.717362823;5.019850822;9.612806758;6.77023414;8.683203576;non-cancer;;
GSM1878866;6.173538986;4.850142221;9.617262556;7.524721756;8.746933701;non-cancer;;
GSM1878867;5.650481037;4.876795124;9.638177004;6.725140555;8.557804482;non-cancer;;
GSM1878868;3.60752861;5.732211914;10.08319959;7.573633867;9.505774925;non-cancer;;
GSM1878869;4.298327167;6.062993973;9.133507769;6.657168107;8.658218075;non-cancer;;
GSM1878870;1.848561632;4.862913059;9.426714432;6.406574228;8.857184354;non-cancer;;
GSM1878871;1.714840885;4.831197339;9.173671913;6.570705425;9.070066945;non-cancer;;
GSM1878872;2.54882228;5.114079892;9.411369051;6.386226213;9.208402535;non-cancer;;
GSM1878873;3.63689725;5.024162107;9.048536568;6.53524523;8.946790524;non-cancer;;
GSM1878874;5.025556632;5.554943156;9.143365583;6.822134121;9.09319037;non-cancer;;
GSM1878875;4.061057747;4.981063459;9.762497339;6.612074137;8.712863416;non-cancer;;
GSM1878876;2.502863826;4.608341064;9.762267998;6.440187999;8.432952396;non-cancer;;
GSM1878877;2.827543965;4.898052546;9.635690603;6.71474669;8.412185874;non-cancer;;
GSM1878878;1.831270951;3.810055938;9.62483843;6.862493627;8.9714765;non-cancer;;
GSM1878879;3.772068285;5.490833667;9.54981438;6.534358782;8.633200171;non-cancer;;
GSM1878880;3.486404221;5.121618303;9.394916743;6.207779521;8.680103334;non-cancer;;
GSM1878881;4.358827666;5.083563927;9.410498063;6.364550251;8.197047449;non-cancer;;
GSM1878882;7.069758664;4.235528937;10.2102327;6.427726701;9.144629736;non-cancer;;
GSM1878883;4.232020356;5.18361116;9.366924472;6.926891114;8.963966116;non-cancer;;
GSM1878884;4.320502063;4.983835005;8.990693778;6.221579292;8.582251531;non-cancer;;
GSM1878885;4.36086663;5.682742687;9.179915513;6.709175496;8.514453294;non-cancer;;
GSM1878886;3.390958231;6.030112273;9.127725649;6.216598241;8.609293105;non-cancer;;
GSM1878887;2.837696128;5.243406083;9.094949228;6.594370124;8.591000776;non-cancer;;
GSM1878888;7.702042494;5.638702181;9.084324146;6.565247741;8.615598518;non-cancer;;
GSM1878889;1.549923664;4.624175078;9.332230419;6.572234861;8.979838459;non-cancer;;
GSM1878890;3.151143278;5.454926647;9.210129396;6.481483619;8.491667879;non-cancer;;
GSM1878891;1.216641714;4.583053547;9.477014096;6.571658875;9.095702;non-cancer;;
GSM1878892;2.441968937;4.900872663;8.957400961;6.333651091;9.032372413;non-cancer;;
GSM1878893;3.213297859;5.832515908;8.784268372;6.472041791;9.229178073;non-cancer;;
GSM1878894;1.512410779;6.056239542;8.885578202;6.579277326;9.211534078;non-cancer;;
GSM1878895;2.712256641;6.618321738;9.754670639;7.061661311;8.530041338;non-cancer;;
GSM1878896;4.451915809;4.92719405;9.267878093;6.880097094;8.766141703;non-cancer;;
GSM1878897;3.224912781;5.756938927;9.09393586;6.71841611;8.579204384;non-cancer;;
GSM1878898;1.632583323;4.907393395;8.840809469;6.33788452;8.635084254;non-cancer;;
GSM1878899;3.78728178;4.867845915;9.675088166;7.073389945;8.583772199;non-cancer;;
GSM1878900;4.058756102;5.400000516;9.438162028;7.185556267;8.725266167;non-cancer;;
GSM1878901;3.208714007;5.091262067;9.106984108;6.755087298;8.589690131;non-cancer;;
GSM1878902;2.353055241;4.950399548;9.006951306;6.52702115;8.566523358;non-cancer;;
GSM1878903;5.118920643;5.358313373;9.102862632;6.460401094;8.739996776;non-cancer;;
GSM1878904;1.624976483;5.101428424;9.236938816;6.682557178;8.558770992;non-cancer;;
GSM1878905;1.665249071;4.884374485;9.233463949;6.510869377;8.95156145;non-cancer;;
GSM1878906;5.49091122;5.551344344;9.250501037;6.625556692;9.295233389;non-cancer;;
GSM1878907;1.989518897;5.475092073;9.207307473;6.195646492;8.697943934;non-cancer;;
GSM1878908;3.20473225;4.931865914;9.14778274;6.154301666;8.843130855;non-cancer;;
GSM1878909;1.513817735;5.904929085;9.24590876;6.453107995;9.337748958;non-cancer;;
GSM1878910;3.080983998;5.498779244;9.139814804;6.349175344;8.983543139;non-cancer;;
GSM1878911;1.456317224;5.638249589;9.482323048;6.464794097;9.016663035;non-cancer;;
GSM1878912;2.783988785;5.113595135;9.648826972;6.950496734;9.337569525;non-cancer;;
GSM1878913;3.313720288;5.284426161;9.298772366;6.412695557;8.802421316;non-cancer;;
GSM1878914;4.85817875;5.642451123;8.933074859;7.181413548;9.165891242;non-cancer;;
GSM1878915;6.606379038;5.321356705;9.310177188;6.735653789;9.412993772;non-cancer;;
GSM1878916;2.17657305;4.495267752;9.244552044;6.304105602;9.704255526;non-cancer;;
GSM1878917;3.656849369;4.843695202;9.090750341;6.499781734;9.496353736;non-cancer;;
GSM1878918;2.461457769;6.049150827;9.354709291;6.99169335;8.872966145;non-cancer;;
GSM1878919;4.637375422;5.765184608;9.348848966;7.139780981;8.874763259;non-cancer;;
GSM1878920;7.385682762;5.430453153;9.455806981;6.861297849;8.687537788;non-cancer;;
GSM1878921;3.88512906;5.09386041;9.353139982;6.788838065;8.858158001;non-cancer;;
GSM1878922;3.998641575;5.802401872;9.312450436;6.936366391;9.11360284;non-cancer;;
GSM1878923;5.31912625;5.328772988;9.235015284;6.952812789;8.787873746;non-cancer;;
GSM1878924;3.316366596;5.744582991;9.410150028;7.478733787;8.960967986;non-cancer;;
GSM1878925;2.521706368;5.345525064;9.178041705;6.35924818;8.618509648;non-cancer;;
GSM1878926;2.187445143;5.162772318;9.129174021;6.792956559;8.666740197;non-cancer;;
GSM1878927;3.817337047;5.231396473;9.139137212;6.541130723;8.615514071;non-cancer;;
GSM1878928;4.742861565;5.389817087;9.388921365;7.295087494;9.078880892;non-cancer;;
GSM1878929;1.878342559;5.247127605;9.084598518;6.612384385;8.582781666;non-cancer;;
GSM1878930;7.479420016;5.594780016;9.352797662;6.66786709;9.034370923;non-cancer;;
GSM1878931;7.818523909;5.712716211;9.476471108;7.807702438;9.211991058;non-cancer;;
GSM1878932;6.577675812;5.92742326;8.983569498;7.306252604;9.046277296;non-cancer;;
GSM1878933;4.604871556;5.935770501;8.803287919;7.508930252;8.799884481;non-cancer;;
GSM1878934;4.31384724;4.487703453;9.008075576;7.023532343;8.624795389;non-cancer;;
GSM1878935;5.094641149;6.878523186;8.963531995;7.184560045;8.48972351;non-cancer;;
GSM1878936;2.852129442;5.447503207;9.500490227;6.866765391;9.455292683;non-cancer;;
GSM1878937;6.414099645;5.287420206;9.696470241;7.131262082;9.020821861;non-cancer;;
GSM1878938;8.21390442;6.014044157;9.261773606;6.637443523;9.55217345;non-cancer;;
GSM1878939;4.819214859;5.959007824;8.731325017;6.787045493;8.91718154;non-cancer;;
GSM1878940;0.703330421;5.582205497;8.616148459;6.053170585;9.249153392;non-cancer;;
GSM1878941;3.500274166;5.978706721;8.529996616;6.756979181;8.72230029;non-cancer;;
GSM1878942;1.798402122;4.997754143;9.328590186;6.429345659;8.823061903;non-cancer;;
GSM1878943;2.571728352;5.12983906;9.114828004;6.44478294;8.174275986;non-cancer;;
GSM1878944;4.700989669;5.159556447;9.248919279;6.846926477;8.778762904;non-cancer;;
GSM1878945;4.600455246;5.49286456;9.025074602;6.779171464;8.58671433;non-cancer;;
GSM1878946;2.494859364;5.70905646;9.059962349;6.831597447;8.658646358;non-cancer;;
GSM1878947;0.168960467;5.510292031;8.817282427;6.123959962;8.041611198;non-cancer;;
GSM1878948;1.37477998;5.126204732;9.145332298;6.436715937;8.677121091;non-cancer;;
GSM1878949;3.407411383;5.809064267;8.814738287;6.315557274;8.527451022;non-cancer;;
GSM1878950;0.748808721;5.144596921;9.097346544;6.307095997;8.638071949;non-cancer;;
GSM1878951;3.203790514;5.13513758;9.169217758;6.611743052;8.539043046;non-cancer;;
GSM1878952;2.637793946;4.466107451;9.352469315;7.1713654;8.292998744;non-cancer;;
GSM1878953;5.36411354;5.199866685;9.165794464;6.723420588;8.58478178;non-cancer;;
GSM1878954;1.094771486;5.553418966;9.347775804;6.726239339;9.157745051;non-cancer;;
GSM1878955;2.956965735;5.243515975;9.364763234;7.11892591;9.034994851;non-cancer;;
GSM1878956;1.943618609;5.065940544;9.16621252;6.546903855;8.901348684;non-cancer;;
GSM1878957;2.403337396;5.578625587;8.857679507;6.345620041;8.97877999;non-cancer;;
GSM1878958;1.215479972;5.051643229;8.662872096;6.409405943;9.141936007;non-cancer;;
GSM1878959;2.038344228;4.966662873;9.696142916;5.745151664;9.122456075;non-cancer;;
GSM1878960;0.631611294;4.90680513;8.900545764;6.486615992;9.306277923;non-cancer;;
GSM1878961;2.309217255;5.138186013;8.845202613;6.290272711;9.531140682;non-cancer;;
GSM1878962;4.394773644;5.008990251;8.733767016;6.454732928;9.657522871;non-cancer;;
GSM1878963;2.050116054;4.97192475;9.161582251;6.169249268;8.867085005;non-cancer;;
GSM1878964;1.76983125;5.208876223;9.10883935;6.253983134;8.961940089;non-cancer;;
GSM1878965;1.593702483;5.706543341;8.790354555;6.003261775;9.127165246;non-cancer;;
GSM1878966;5.786426599;5.196848214;9.217295089;6.71535684;8.461589275;non-cancer;;
GSM1878967;3.489856942;5.107782899;9.04399975;6.504700152;8.14268237;non-cancer;;
GSM1878968;3.156242748;5.246303124;9.06736482;6.310597806;8.739796857;non-cancer;;
GSM1878969;4.054966224;5.252290789;9.165625779;6.234695364;8.700632022;non-cancer;;
GSM1878970;3.02689731;4.984562736;9.162659839;6.544175761;8.424757076;non-cancer;;
GSM1878971;2.65274372;4.656908427;9.368171601;6.396888581;8.199244583;non-cancer;;
GSM1878972;3.368404769;5.731240014;9.451656556;6.78734928;9.155330782;non-cancer;;
GSM1878973;2.511809169;5.066712384;9.195276616;6.46302202;9.240014085;non-cancer;;
GSM1878974;3.476337868;5.087940695;8.980208461;6.49550063;9.137120471;non-cancer;;
GSM1878975;2.998567215;5.088856766;9.375848419;7.078250139;8.799218151;non-cancer;;
GSM1878976;2.391137964;4.460106787;9.172363654;6.249357577;8.380831592;non-cancer;;
GSM1878977;3.196601437;5.724195358;9.285131144;6.970588813;9.011140963;non-cancer;;
GSM1878978;1.394175353;4.746141433;9.191032923;6.318653023;8.437511406;non-cancer;;
GSM1878979;3.400950842;5.895763174;9.303218872;7.451722358;8.936322344;non-cancer;;
GSM1878980;0.926126092;4.927202463;9.379142561;6.199162775;8.327616032;non-cancer;;
GSM1878981;3.459973225;5.200512388;9.427379272;6.423578116;8.313996273;non-cancer;;
GSM1878982;2.894045093;4.592171288;9.183711028;6.521646549;8.181709013;non-cancer;;
GSM1878983;1.060825161;4.964469175;9.156071532;6.000463605;9.034178457;non-cancer;;
GSM1878984;2.011436897;4.833643332;9.43072206;6.493495121;9.0706611;non-cancer;;
GSM1878985;4.245309404;4.80045647;9.246966447;6.845822571;8.805676615;non-cancer;;
GSM1878986;4.605421334;5.260031197;9.124902817;6.752661145;8.624292412;non-cancer;;
GSM1878987;3.305437168;4.815100783;8.948726199;6.43632051;8.284338691;non-cancer;;
GSM1878988;1.606871833;4.362363681;9.227911721;6.512029124;8.746193368;non-cancer;;
GSM1878989;3.382843819;4.81568827;8.7504412;6.463636566;8.768438116;non-cancer;;
GSM1878990;2.687033507;5.208339563;8.879736037;7.066828586;9.34722641;non-cancer;;
GSM1878991;1.289573088;4.910688169;9.096587901;6.284761476;8.411734872;non-cancer;;
